2025-01-25 05:20:54 - Debugger session started.
2025-01-25 05:20:54 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:17 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:17 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:21:17 - 
Resonance: 0.07 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 11

- U | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:17 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:18 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:18 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:21:18 - 
Resonance: 0.07 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 11

- U | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:18 - delete success True - 3498450
2025-01-25 05:21:18 - add success True - 3498450
2025-01-25 05:21:18 - Midi Index: 81 | Intensity: 11 | Note Name: A5
2025-01-25 05:21:18 - delete success True - 3498450
2025-01-25 05:21:18 - add success True - 3498450
2025-01-25 05:21:18 - Midi Index: 81 | Intensity: 11 | Note Name: A5
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:18 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:19 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:19 - Midi Index: 81 | Intensity: 11 | Note Name: A5
2025-01-25 05:21:19 - 
Resonance: 0.07 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A5 | Intensity: 11

- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:19 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:20 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:20 - Midi Index: 81 | Intensity: 14 | Note Name: A5
2025-01-25 05:21:20 - 
Resonance: 0.07 | Inflow: 1 | Outflow: 1 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A5 | Intensity: 14

- O1 | Intensity: 17 | Inflow: 1 | Outflow: 1 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:20 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:21 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:21 - Midi Index: 81 | Intensity: 17 | Note Name: A5
2025-01-25 05:21:21 - 
Resonance: 0.07 | Inflow: 1 | Outflow: 1 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A5 | Intensity: 17

- O1 | Intensity: 19 | Inflow: 1 | Outflow: 1 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:21 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:22 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:22 - Midi Index: 81 | Intensity: 22 | Note Name: A5
2025-01-25 05:21:22 - 
Resonance: 0.07 | Inflow: 1 | Outflow: 1 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A5 | Intensity: 22

- O1 | Intensity: 22 | Inflow: 1 | Outflow: 1 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:22 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
2025-01-25 05:21:23 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:23 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:23 - Midi Index: 81 | Intensity: 25 | Note Name: A5
2025-01-25 05:21:23 - 
Resonance: 0.07 | Inflow: 1 | Outflow: 1 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A5 | Intensity: 25

- O1 | Intensity: 23 | Inflow: 1 | Outflow: 1 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:23 - Resonance: 0.1 | NetInflow: 1 | NetOutflow: 1 | NetOverflow: 0 | State: Active
